"","pl_names","pl_effects","pl_pval","sample","support_indices","support_category"
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3101","(Trusted Seeds, High Slope, SMS (All))",3.92960011084324,0.0093276997191101,101,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3101","(Info Hubs, Slopes (All), SMS (All))",3.20491139461646,0.00068655458966155,101,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3101","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.599761517366291,0.525325731370671,101,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3102","(No Seeds, High Slopes, SMS (All))",2.7847188185608,0.240297821579642,102,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3102","(Trusted Seeds, High Slope, SMS (All))",3.94414765382016,0.007391029875905,102,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3102","(Info Hubs, Slopes (All), SMS (All))",4.54295597690874,3.70263408357468e-05,102,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3102","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.523313494471325,0.480284635361837,102,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3103","(No Seeds, High Slopes, SMS (All))",2.09011662048845,0.249753361172795,103,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3103","(Trusted Seeds, High Slope, SMS (All))",3.57106751518214,0.00857570425016626,103,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3103","(Info Hubs, Slopes (All), SMS (All))",4.58294953610696,0.00277181176448608,103,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3103","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.717290125638463,0.264456880487851,103,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3104","(No Seeds, High Slopes, SMS (All))",2.6295920602815,0.145787480705889,104,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3104","(Trusted Seeds, High Slope, SMS (All))",2.07859786580583,0.0523724578317447,104,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3104","(Info Hubs, Slopes (All), SMS (All))",2.83787046491585,0.0092787871353429,104,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3104","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.143959364734438,0.87467815597606,104,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3105","(No Seeds, High Slopes, SMS (All))",1.60651626351883,0.228383066684385,105,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3105","(Trusted Seeds, High Slope, SMS (All))",3.84558081610453,0.00587187077953355,105,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3105","(Info Hubs, Slopes (All), SMS (All))",4.20679605454074,0.0015082628194674,105,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3105","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.0298872912612119,0.97223875995052,105,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3106","(No Seeds, High Slopes, SMS (All))",3.98435247621528,0.0645938994285226,106,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3106","(Trusted Seeds, High Slope, SMS (All))",3.57560061336203,0.0574134045457472,106,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3106","(Info Hubs, Slopes (All), SMS (All))",4.44650369318433,0.00196119359234237,106,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3106","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.443854680734166,0.59903981238988,106,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3107","(No Seeds, High Slopes, SMS (All))",2.28811208746518,0.187174843095921,107,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3107","(Trusted Seeds, High Slope, SMS (All))",3.45364918224533,0.0185677274541619,107,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3107","(Info Hubs, Slopes (All), SMS (All))",3.99512915967938,0.00038682265833517,107,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3107","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.612791066365503,0.454462288461464,107,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3108","(No Seeds, High Slopes, SMS (All))",1.98003233526366,0.17749964103461,108,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3108","(Trusted Seeds, High Slope, SMS (All))",3.58862867671727,0.00687787974842783,108,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3108","(Info Hubs, Slopes (All), SMS (All))",4.20204077570327,0.00202759335427516,108,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3108","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.44998929289121,0.553880279870473,108,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3109","(No Seeds, High Slopes, SMS (All))",2.32214784617292,0.193807216956868,109,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3109","(Trusted Seeds, High Slope, SMS (All))",2.92372855766999,0.0276097069328111,109,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3109","(Info Hubs, Slopes (All), SMS (All))",4.061476035677,0.015109758125367,109,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3109","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.159135336558243,0.848547025349631,109,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3110","(No Seeds, High Slopes, SMS (All))",2.53051705041965,0.137322625796359,110,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3110","(Trusted Seeds, High Slope, SMS (All))",3.23740698577854,0.0571206062897459,110,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3110","(Info Hubs, Slopes (All), SMS (All))",3.11921893787468,0.0327735860822788,110,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3110","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.494520475416661,0.506706745311741,110,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3111","(No Seeds, High Slopes, SMS (All))",2.42414349462067,0.109734062745651,111,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3111","(Trusted Seeds, High Slope, SMS (All))",3.74484561576386,0.0049123152390892,111,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3111","(Info Hubs, Slopes (All), SMS (All))",5.06416895816159,8.4645683244402e-05,111,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3111","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.53457860177955,0.589984887538267,111,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3112","(No Seeds, High Slopes, SMS (All))",2.01036883307702,0.21585371444571,112,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3112","(Trusted Seeds, High Slope, SMS (All))",3.19885516244705,0.018068024775481,112,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3112","(Info Hubs, Slopes (All), SMS (All))",4.10218326976014,0.00906507541586579,112,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3112","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.663998629020229,0.437455909620945,112,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3113","(No Seeds, High Slopes, SMS (All))",1.78091893233435,0.223838322977728,113,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3113","(Trusted Seeds, High Slope, SMS (All))",3.30840388912902,0.00612393439525483,113,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3113","(Info Hubs, Slopes (All), SMS (All))",3.26635452740648,0.000355440160419758,113,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3113","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.765354371350622,0.221938758066533,113,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3114","(No Seeds, High Slopes, SMS (All))",2.53153193459817,0.183438380663256,114,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3114","(Trusted Seeds, High Slope, SMS (All))",3.49681462480706,0.0348903820182013,114,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3114","(Info Hubs, Slopes (All), SMS (All))",3.53578734321466,0.00363240859983693,114,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3114","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.481259361952649,0.571926092205165,114,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3115","(No Seeds, High Slopes, SMS (All))",2.88803910843134,0.0763785865131811,115,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3115","(Trusted Seeds, High Slope, SMS (All))",2.87536828595399,0.0357419429711503,115,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3115","(Info Hubs, Slopes (All), SMS (All))",4.37543485211269,0.000171339291841796,115,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3115","(Trusted Info Hubs, Slopes (All), SMS (All))",0.117495914127193,0.891270708885359,115,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3116","(No Seeds, High Slopes, SMS (All))",2.11750357720234,0.210133984221553,116,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3116","(Trusted Seeds, High Slope, SMS (All))",4.01635722944906,0.00974288316386545,116,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3116","(Info Hubs, Slopes (All), SMS (All))",4.88785904799675,0.000290232803467499,116,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3116","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.0559936631048267,0.939011831168997,116,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3117","(No Seeds, High Slopes, SMS (All))",2.17776947649156,0.101393255065222,117,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3117","(Trusted Seeds, High Slope, SMS (All))",2.90274428665139,0.0192987528536684,117,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3117","(Info Hubs, Slopes (All), SMS (All))",4.09104062290792,0.00184158782226354,117,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3117","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.315930310579688,0.678925129361083,117,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3118","(No Seeds, High Slopes, SMS (All))",2.80471319250202,0.224964075195606,118,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3118","(Trusted Seeds, High Slope, SMS (All))",3.48137666102178,0.00706481492519001,118,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3118","(Info Hubs, Slopes (All), SMS (All))",4.1337955029208,0.0135454323304049,118,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3118","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.713314629099333,0.333806413949583,118,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3119","(No Seeds, High Slopes, SMS (All))",2.79993084375522,0.148259173386836,119,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3119","(Trusted Seeds, High Slope, SMS (All))",2.965556120874,0.0321187065452097,119,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3119","(Info Hubs, Slopes (All), SMS (All))",3.52061149664032,0.00107932378336514,119,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3119","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.50515679439577,0.553420112957888,119,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3120","(No Seeds, High Slopes, SMS (All))",2.36184993815727,0.204141900881163,120,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3120","(Trusted Seeds, High Slope, SMS (All))",3.61705633795343,0.0287180636986992,120,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3120","(Info Hubs, Slopes (All), SMS (All))",3.97225791473767,0.001028643853928,120,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3120","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.35899455998607,0.661409839165447,120,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3121","(No Seeds, High Slopes, SMS (All))",1.57391833460441,0.30300164012918,121,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3121","(Trusted Seeds, High Slope, SMS (All))",1.56487439577679,0.241545499811428,121,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3121","(Info Hubs, Slopes (All), SMS (All))",3.81042843909225,0.0119724054566507,121,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3121","(Trusted Info Hubs, Slopes (All), SMS (All))",0.333868934511571,0.697050974529711,121,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3122","(No Seeds, High Slopes, SMS (All))",2.58403496869704,0.0800431938203556,122,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3122","(Trusted Seeds, High Slope, SMS (All))",4.13539147244073,0.0106354747848727,122,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3122","(Info Hubs, Slopes (All), SMS (All))",4.74580683667798,0.000582949884141073,122,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3122","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.37427273319527,0.568044714332806,122,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3123","(No Seeds, High Slopes, SMS (All))",3.31247324656426,0.159023528616746,123,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3123","(Trusted Seeds, High Slope, SMS (All))",1.54987355854974,0.192746124387756,123,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3123","(Info Hubs, Slopes (All), SMS (All))",3.77401886620993,0.00302426834567504,123,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3123","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.150558423615113,0.884829833586862,123,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3124","(No Seeds, High Slopes, SMS (All))",2.39250611217746,0.110573834775485,124,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3124","(Trusted Seeds, High Slope, SMS (All))",3.56381404812177,0.017596375289089,124,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3124","(Info Hubs, Slopes (All), SMS (All))",3.89336382783579,0.000348701839554046,124,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3124","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.996076875156821,0.136565977941094,124,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3125","(No Seeds, High Slopes, SMS (All))",1.65670051314777,0.255462771332315,125,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3125","(Trusted Seeds, High Slope, SMS (All))",3.28776400600441,0.0189728770309102,125,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3125","(Info Hubs, Slopes (All), SMS (All))",2.94223624805621,0.00942584928764973,125,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3125","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.379345003131005,0.629681008404673,125,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3126","(No Seeds, High Slopes, SMS (All))",1.80522270676214,0.304555660826199,126,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3126","(Trusted Seeds, High Slope, SMS (All))",2.81707255374854,0.0363022134404069,126,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3126","(Info Hubs, Slopes (All), SMS (All))",3.23281401222372,0.00182417316814779,126,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3126","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.245515522082625,0.774517920952262,126,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3127","(No Seeds, High Slopes, SMS (All))",3.02831820181013,0.083670894386989,127,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3127","(Trusted Seeds, High Slope, SMS (All))",2.37579335726436,0.0859860609230425,127,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3127","(Info Hubs, Slopes (All), SMS (All))",4.74660990788529,0.000803498739984504,127,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3127","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.112278428247678,0.895916940169686,127,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3128","(No Seeds, High Slopes, SMS (All))",3.37639693333131,0.219075226090915,128,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3128","(Trusted Seeds, High Slope, SMS (All))",4.42893816201396,0.0011360218379792,128,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3128","(Info Hubs, Slopes (All), SMS (All))",3.37477270826647,0.0057729804822143,128,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3128","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.423210895486145,0.58421949724884,128,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3129","(No Seeds, High Slopes, SMS (All))",1.81418509858677,0.311800556986955,129,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3129","(Trusted Seeds, High Slope, SMS (All))",3.09824575196872,0.0154790364186666,129,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3129","(Info Hubs, Slopes (All), SMS (All))",3.40748537037712,0.0253317024704866,129,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3129","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.0490223714193445,0.954774471450418,129,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3130","(No Seeds, High Slopes, SMS (All))",2.81940222042322,0.100410890033383,130,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3130","(Trusted Seeds, High Slope, SMS (All))",3.16511593315692,0.0112111362111868,130,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3130","(Info Hubs, Slopes (All), SMS (All))",4.25913863062692,0.00118607891213012,130,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3130","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.027292719631931,0.97325568102234,130,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3131","(No Seeds, High Slopes, SMS (All))",3.53813521811006,0.109688247885426,131,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3131","(Trusted Seeds, High Slope, SMS (All))",2.35904456774379,0.108694386131381,131,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3131","(Info Hubs, Slopes (All), SMS (All))",3.64179239576354,0.00266529701813614,131,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3131","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.0444591599505672,0.957754648137345,131,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3132","(No Seeds, High Slopes, SMS (All))",3.14513811008837,0.065869915399751,132,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3132","(Trusted Seeds, High Slope, SMS (All))",3.63773949783427,0.00123419732231903,132,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3132","(Info Hubs, Slopes (All), SMS (All))",4.54796681237515,0.00160616069727922,132,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3132","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.157748962694874,0.822905478912804,132,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3133","(No Seeds, High Slopes, SMS (All))",2.79591444739954,0.0579137585750818,133,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3133","(Trusted Seeds, High Slope, SMS (All))",3.30342816590434,0.0066357324105817,133,"1 16 49 64",1
"POOLED_gossip2Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip2Xslope3XSMS3133","(Info Hubs, Slopes (All), SMS (All))",3.26021264930435,0.0120632218228884,133,"1 16 49 64",1
"POOLED_gossip3Xslope2XSMS2ORgossip3Xslope3XSMS2ORgossip3Xslope2XSMS3ORgossip3Xslope3XSMS3133","(Trusted Info Hubs, Slopes (All), SMS (All))",-0.687799642977199,0.40565176752339,133,"1 16 49 64",1
"POOLED_Xslope3XSMS2ORXslope3XSMS3134","(No Seeds, High Slopes, SMS (All))",3.31861585316721,0.207286886065605,134,"1 16 49 64",1
"POOLED_trusted0Xslope3XSMS2ORtrusted0Xslope3XSMS3134","(Trusted Seeds, High Slope, SMS (All))",2.54330793424956,0.0394470354584715,134,"1 16 49 64",1
