"","pl_names","pl_effects","pl_pval","sample","support_indices","support_category"
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS352","(Info Hubs (All), Slopes (All), SMS (All))",-0.00496685091606966,4.87643114485829e-05,52,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat353","(Info Hubs (All), Flats (All), No Reminder)",-0.0139425835424097,0.000128312860554306,53,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS352","(Info Hubs (All), No Incentives, SMS (All))",0.00431300716173703,6.25398794232174e-09,53,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS353","(No Seeds, Slopes (All), SMS (All))",-0.005161154553264,2.64884213633376e-10,53,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS352","(No Seeds, High Flats, SMS (All))",-0.00729467541722263,1.54134270164953e-07,53,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS353","(Random Seeds, Slopes (All), SMS (All))",-0.00729918978366891,2.99519607150482e-10,53,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS353","(Trusted Seeds, Slopes (All), SMS (All))",-0.00533923288453797,1.35444937316225e-08,53,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS353","(Info Hubs (All), Slopes (All), SMS (All))",-0.00529627284647085,4.52756939239116e-08,53,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat354","(Info Hubs (All), Flats (All), No Reminder)",-0.0103867326164861,0.00226771658232814,54,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS353","(Info Hubs (All), No Incentives, SMS (All))",0.00384235875954204,5.68652400685274e-06,54,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS354","(No Seeds, Slopes (All), SMS (All))",-0.00541629272440205,7.55386293301962e-10,54,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS353","(No Seeds, High Flats, SMS (All))",-0.00656704688479466,6.71172812105413e-08,54,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS354","(Random Seeds, Slopes (All), SMS (All))",-0.00598244269551757,7.67806811216898e-07,54,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS354","(Trusted Seeds, Slopes (All), SMS (All))",-0.00587260481662288,2.24419597280251e-07,54,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS354","(Info Hubs (All), Slopes (All), SMS (All))",-0.00411530372205877,7.53899237347554e-05,54,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat355","(Info Hubs (All), Flats (All), No Reminder)",-0.0134971428151025,0.0192109560644914,55,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS354","(Info Hubs (All), No Incentives, SMS (All))",0.00495083009787278,8.94395719392853e-13,55,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS355","(No Seeds, Slopes (All), SMS (All))",-0.00550711910155686,3.66626864170022e-07,55,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS354","(No Seeds, High Flats, SMS (All))",-0.00782121136952941,2.93041989940969e-05,55,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS355","(Random Seeds, Slopes (All), SMS (All))",-0.00626669807760764,1.55755524015864e-08,55,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS355","(Trusted Seeds, Slopes (All), SMS (All))",-0.00492422707361842,1.57887946589172e-06,55,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS355","(Info Hubs (All), Slopes (All), SMS (All))",-0.00464587483965263,9.01083008713163e-07,55,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat356","(Info Hubs (All), Flats (All), No Reminder)",-0.0137477642036889,0.000350060932884506,56,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS355","(Info Hubs (All), No Incentives, SMS (All))",0.00423355524007217,1.51117593650146e-07,56,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS356","(No Seeds, Slopes (All), SMS (All))",-0.00578261166509108,9.64884760193093e-09,56,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS355","(No Seeds, High Flats, SMS (All))",-0.00639042293659329,1.80766730068848e-06,56,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS356","(Random Seeds, Slopes (All), SMS (All))",-0.0053579757829231,1.41757895944196e-08,56,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS356","(Trusted Seeds, Slopes (All), SMS (All))",-0.00567179448428764,1.41630671851687e-08,56,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS356","(Info Hubs (All), Slopes (All), SMS (All))",-0.00414063739919338,2.63975509246401e-05,56,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat357","(Info Hubs (All), Flats (All), No Reminder)",-0.0128006259092548,0.0072642759587674,57,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS356","(Info Hubs (All), No Incentives, SMS (All))",0.00364440305508049,8.18662423411062e-06,57,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS357","(No Seeds, Slopes (All), SMS (All))",-0.00611631239468783,7.67597584404815e-08,57,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS356","(No Seeds, High Flats, SMS (All))",-0.00771686795185535,2.25250523233597e-05,57,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS357","(Random Seeds, Slopes (All), SMS (All))",-0.00622181306408889,3.72711217450263e-07,57,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS357","(Trusted Seeds, Slopes (All), SMS (All))",-0.00533164961815112,6.76770718660478e-06,57,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS357","(Info Hubs (All), Slopes (All), SMS (All))",-0.00502209731232791,1.26168235211703e-06,57,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat358","(Info Hubs (All), Flats (All), No Reminder)",-0.0140422662020239,0.00130461861587045,58,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS357","(Info Hubs (All), No Incentives, SMS (All))",0.00386065831600028,2.1382716092349e-06,58,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS358","(No Seeds, Slopes (All), SMS (All))",-0.00609546357245021,6.77168073560712e-11,58,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS357","(No Seeds, High Flats, SMS (All))",-0.00722223838607174,8.01612400956393e-08,58,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS358","(Random Seeds, Slopes (All), SMS (All))",-0.00711341039346077,1.38591949155278e-09,58,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS358","(Trusted Seeds, Slopes (All), SMS (All))",-0.00643902431280754,1.12992427947412e-08,58,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS358","(Info Hubs (All), Slopes (All), SMS (All))",-0.00531443263709083,2.09274797817394e-07,58,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat359","(Info Hubs (All), Flats (All), No Reminder)",-0.0106736964888091,0.0079417308299206,59,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS358","(Info Hubs (All), No Incentives, SMS (All))",0.00455894037898464,2.4389608809987e-09,59,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS359","(No Seeds, Slopes (All), SMS (All))",-0.00633264892646399,5.03797629997956e-07,59,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS358","(No Seeds, High Flats, SMS (All))",-0.00609337099825766,8.21701068297661e-05,59,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS359","(Random Seeds, Slopes (All), SMS (All))",-0.00745422748328469,7.25270413580246e-09,59,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS359","(Trusted Seeds, Slopes (All), SMS (All))",-0.00526929693049348,5.77547307028471e-08,59,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS359","(Info Hubs (All), Slopes (All), SMS (All))",-0.00542044745841922,8.02296445650473e-07,59,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat360","(Info Hubs (All), Flats (All), No Reminder)",-0.0124255732220249,0.00489892075974027,60,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS359","(Info Hubs (All), No Incentives, SMS (All))",0.00421489609840847,6.43012560865064e-08,60,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS360","(No Seeds, Slopes (All), SMS (All))",-0.0066407526758705,2.94152074509539e-06,60,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS359","(No Seeds, High Flats, SMS (All))",-0.0067705044418812,7.75584870749732e-06,60,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS360","(Random Seeds, Slopes (All), SMS (All))",-0.0071268929834663,4.12465868821961e-10,60,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS360","(Trusted Seeds, Slopes (All), SMS (All))",-0.00527324224341574,1.30894036261956e-08,60,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS360","(Info Hubs (All), Slopes (All), SMS (All))",-0.00445367058092335,7.88983184108021e-06,60,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat361","(Info Hubs (All), Flats (All), No Reminder)",-0.0127959631114679,0.00390090296769552,61,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS360","(Info Hubs (All), No Incentives, SMS (All))",0.00336899130872175,0.000907380706027206,61,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS361","(No Seeds, Slopes (All), SMS (All))",-0.00610890259711789,3.82791560608348e-09,61,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS360","(No Seeds, High Flats, SMS (All))",-0.00781211983559818,4.23258939494593e-06,61,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS361","(Random Seeds, Slopes (All), SMS (All))",-0.00630264571427308,1.31118236899969e-07,61,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS361","(Trusted Seeds, Slopes (All), SMS (All))",-0.00579135729364129,1.04811484002512e-07,61,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS361","(Info Hubs (All), Slopes (All), SMS (All))",-0.00433993202179161,0.000331728816012708,61,"1 9 13 31 46 61 70",1
"POOLED_Xslope2ORXslope31","(No Seeds, Slope (All), No Reminder)",-0.00570778457431299,2.73003089734114e-10,62,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xslope2ORgossip3Xslope2ORgossip2Xslope3ORgossip3Xslope31","(Info Hubs (All), Slopes (All), No Reminder)",-0.00631010469939901,5.88432002711214e-05,62,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat362","(Info Hubs (All), Flats (All), No Reminder)",-0.0139721407530763,0.000386214127350896,62,"1 3 9 10 31 46 61 63 67",2
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS362","(No Seeds, Slopes (All), SMS (All))",-0.00751768586482425,9.74851127656483e-12,62,"1 3 9 10 31 46 61 63 67",2
"POOLED_Xflat2XSMS2ORXflat3XSMS2ORXflat2XSMS3ORXflat3XSMS31","(No Seeds, Flats (All), SMS (All))",-0.0057792559370501,2.05880375093516e-08,62,"1 3 9 10 31 46 61 63 67",2
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS362","(Random Seeds, Slopes (All), SMS (All))",-0.00871823921980149,3.91157239382016e-10,62,"1 3 9 10 31 46 61 63 67",2
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS362","(Trusted Seeds, Slopes (All), SMS (All))",-0.00731095341949744,3.97063582801095e-08,62,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS362","(Info Hubs (All), Slopes (All), SMS (All))",-0.00593780044767112,1.60593292957486e-05,62,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xflat3XSMS2ORgossip3Xflat3XSMS2ORgossip2Xflat3XSMS3ORgossip3Xflat3XSMS31","(Info Hubs (All), High Flats, SMS (All))",-0.00767217467209911,3.88964676249292e-11,62,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat363","(Info Hubs (All), Flats (All), No Reminder)",-0.0140949215378751,0.00546858121502865,63,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS361","(Info Hubs (All), No Incentives, SMS (All))",0.00412836017147811,3.74945075995424e-07,63,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS363","(No Seeds, Slopes (All), SMS (All))",-0.00612860938461066,1.20029497213523e-11,63,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS361","(No Seeds, High Flats, SMS (All))",-0.00553372667211798,5.99553489842241e-08,63,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS363","(Random Seeds, Slopes (All), SMS (All))",-0.0067531263020385,4.41074036892777e-12,63,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS363","(Trusted Seeds, Slopes (All), SMS (All))",-0.00558824960437978,4.51413726024516e-08,63,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS363","(Info Hubs (All), Slopes (All), SMS (All))",-0.00408616161330539,3.09761752296427e-09,63,"1 9 13 31 46 61 70",1
"POOLED_Xslope2ORXslope32","(No Seeds, Slope (All), No Reminder)",-0.00538860392666334,5.08647291528394e-08,64,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xslope2ORgossip3Xslope2ORgossip2Xslope3ORgossip3Xslope32","(Info Hubs (All), Slopes (All), No Reminder)",-0.00661456344732971,0.000566795439157419,64,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat364","(Info Hubs (All), Flats (All), No Reminder)",-0.0134834074741257,0.0022452104704837,64,"1 3 9 10 31 46 61 63 67",2
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS364","(No Seeds, Slopes (All), SMS (All))",-0.00729765523363063,3.22345186964339e-12,64,"1 3 9 10 31 46 61 63 67",2
"POOLED_Xflat2XSMS2ORXflat3XSMS2ORXflat2XSMS3ORXflat3XSMS32","(No Seeds, Flats (All), SMS (All))",-0.00561737224484001,7.80784218989542e-07,64,"1 3 9 10 31 46 61 63 67",2
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS364","(Random Seeds, Slopes (All), SMS (All))",-0.00764557682954467,1.37202622490072e-10,64,"1 3 9 10 31 46 61 63 67",2
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS364","(Trusted Seeds, Slopes (All), SMS (All))",-0.00701431982059947,7.15903849707424e-14,64,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS364","(Info Hubs (All), Slopes (All), SMS (All))",-0.0055009744760142,2.24448664126207e-08,64,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xflat3XSMS2ORgossip3Xflat3XSMS2ORgossip2Xflat3XSMS3ORgossip3Xflat3XSMS32","(Info Hubs (All), High Flats, SMS (All))",-0.0102780212093217,3.40150818640531e-09,64,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat365","(Info Hubs (All), Flats (All), No Reminder)",-0.00846274088556597,0.00820610671450631,65,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS362","(Info Hubs (All), No Incentives, SMS (All))",0.00348664459882341,4.28932289502929e-05,65,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS365","(No Seeds, Slopes (All), SMS (All))",-0.00516999496354921,1.70442090480792e-08,65,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS362","(No Seeds, High Flats, SMS (All))",-0.00679891725296994,3.34875997197485e-08,65,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS365","(Random Seeds, Slopes (All), SMS (All))",-0.00739155750905673,3.50648162958491e-06,65,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS365","(Trusted Seeds, Slopes (All), SMS (All))",-0.00598873927826522,7.66472784264065e-05,65,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS365","(Info Hubs (All), Slopes (All), SMS (All))",-0.00455477933872702,7.95466524819986e-08,65,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat366","(Info Hubs (All), Flats (All), No Reminder)",-0.0114741584954003,0.00751624861315671,66,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS363","(Info Hubs (All), No Incentives, SMS (All))",0.00386824428171767,1.15538156686868e-05,66,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS366","(No Seeds, Slopes (All), SMS (All))",-0.00665131089723424,9.02465992508742e-08,66,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS363","(No Seeds, High Flats, SMS (All))",-0.00963206790719753,1.68311969147744e-07,66,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS366","(Random Seeds, Slopes (All), SMS (All))",-0.00721789134500753,1.92859781424139e-09,66,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS366","(Trusted Seeds, Slopes (All), SMS (All))",-0.00525722722148708,6.12479840358148e-11,66,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS366","(Info Hubs (All), Slopes (All), SMS (All))",-0.00420551936308573,3.8931405023703e-06,66,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat367","(Info Hubs (All), Flats (All), No Reminder)",-0.015574919446807,0.0012518069428556,67,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS364","(Info Hubs (All), No Incentives, SMS (All))",0.00376413931787726,4.30384389422088e-06,67,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS367","(No Seeds, Slopes (All), SMS (All))",-0.00593296740333287,4.36884029392595e-07,67,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS364","(No Seeds, High Flats, SMS (All))",-0.00587946438463682,4.87656830253325e-06,67,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS367","(Random Seeds, Slopes (All), SMS (All))",-0.0076957357221354,1.62726123254053e-09,67,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS367","(Trusted Seeds, Slopes (All), SMS (All))",-0.00549172466067255,1.03609012622344e-06,67,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS367","(Info Hubs (All), Slopes (All), SMS (All))",-0.00437333400545052,2.03215426663457e-06,67,"1 9 13 31 46 61 70",1
